Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls,GameResult
BOS,29,23-12-2015,Away,CHO,W,102,89,36,85,0.424,7,29,0.241,23,26,0.885,10,49,25,9,4,13,23,29,81,0.358,8,28,0.286,23,32,0.719,12,44,19,6,6,16,18,1
BOS,30,26-12-2015,Away,DET,W,99,93,39,84,0.464,4,23,0.174,17,23,0.739,11,47,20,6,1,14,24,35,91,0.385,6,25,0.24,17,25,0.68,18,51,16,11,2,15,24,1
BOS,31,27-12-2015,Home,NYK,W,100,91,36,85,0.424,8,20,0.4,20,29,0.69,12,51,18,5,4,10,24,33,89,0.371,4,19,0.211,21,24,0.875,13,48,15,6,4,13,23,1
BOS,32,30-12-2015,Home,LAL,L,104,112,38,88,0.432,7,27,0.259,21,25,0.84,9,45,23,7,5,10,20,43,94,0.457,9,19,0.474,17,23,0.739,13,52,22,5,2,10,22,0
BOS,33,02-01-2016,Home,BRK,L,97,100,34,88,0.386,7,32,0.219,22,28,0.786,16,51,17,8,4,14,24,38,93,0.409,3,18,0.167,21,22,0.955,14,50,23,5,2,14,21,0
BOS,34,04-01-2016,Away,BRK,W,103,94,41,92,0.446,6,21,0.286,15,19,0.789,12,48,22,10,5,7,21,32,85,0.376,6,28,0.214,24,27,0.889,16,53,16,4,6,14,18,1
BOS,35,06-01-2016,Home,DET,L,94,99,34,91,0.374,6,28,0.214,20,27,0.741,13,39,23,5,5,10,28,33,74,0.446,10,27,0.37,23,36,0.639,11,47,18,4,5,18,27,0
BOS,36,07-01-2016,Away,CHI,L,92,101,35,98,0.357,5,25,0.2,17,22,0.773,15,51,17,11,3,11,19,39,94,0.415,9,22,0.409,14,17,0.824,12,54,23,4,5,16,18,0
BOS,37,10-01-2016,Away,MEM,L,98,101,37,88,0.42,7,22,0.318,17,23,0.739,11,39,22,17,4,16,28,31,84,0.369,4,16,0.25,35,40,0.875,21,58,12,8,9,21,23,0
BOS,38,12-01-2016,Away,NYK,L,114,120,42,86,0.488,9,29,0.31,21,26,0.808,7,42,25,5,4,9,20,43,81,0.531,7,20,0.35,27,30,0.9,6,39,24,5,5,11,17,0
BOS,39,13-01-2016,Home,IND,W,103,94,40,90,0.444,9,26,0.346,14,20,0.7,14,49,24,7,2,19,18,37,91,0.407,5,30,0.167,15,20,0.75,13,48,18,12,3,17,20,1
BOS,40,15-01-2016,Home,PHO,W,117,103,42,96,0.438,14,30,0.467,19,29,0.655,17,56,30,12,5,12,19,35,89,0.393,10,27,0.37,23,28,0.821,9,45,24,9,5,14,22,1
BOS,41,16-01-2016,Away,WAS,W,119,117,39,88,0.443,9,29,0.31,32,36,0.889,17,47,27,7,3,16,25,40,89,0.449,6,22,0.273,31,36,0.861,14,42,25,13,5,13,27,1
BOS,42,18-01-2016,Away,DAL,L,113,118,40,94,0.426,12,30,0.4,21,26,0.808,13,49,24,9,3,12,30,40,93,0.43,16,34,0.471,22,24,0.917,11,51,23,4,2,14,21,0
BOS,43,20-01-2016,Away,TOR,L,109,115,43,85,0.506,12,26,0.462,11,15,0.733,8,33,30,8,1,14,19,46,83,0.554,11,29,0.379,12,17,0.706,9,37,23,7,5,13,15,0
BOS,44,22-01-2016,Home,CHI,W,110,101,43,96,0.448,8,23,0.348,16,21,0.762,16,46,26,14,6,12,22,38,89,0.427,3,13,0.231,22,26,0.846,15,50,11,7,4,20,19,1
BOS,45,24-01-2016,Away,PHI,W,112,92,43,97,0.443,11,25,0.44,15,19,0.789,15,51,29,14,2,16,17,35,89,0.393,8,26,0.308,14,20,0.7,13,47,17,12,6,23,20,1
BOS,46,25-01-2016,Away,WAS,W,116,91,44,90,0.489,9,22,0.409,19,23,0.826,7,43,31,12,1,10,23,32,75,0.427,7,24,0.292,20,30,0.667,5,39,24,5,3,20,19,1
BOS,47,27-01-2016,Home,DEN,W,111,103,41,96,0.427,9,28,0.321,20,24,0.833,14,48,29,15,5,11,24,36,84,0.429,7,21,0.333,24,32,0.75,14,53,23,4,6,20,22,1
BOS,48,29-01-2016,Home,ORL,W,113,94,43,86,0.5,10,24,0.417,17,21,0.81,8,46,28,8,6,12,20,32,79,0.405,7,20,0.35,23,29,0.793,9,41,17,9,4,16,18,1
BOS,49,31-01-2016,Away,ORL,L,114,119,39,93,0.419,16,46,0.348,20,25,0.8,13,41,17,9,2,10,22,44,82,0.537,10,24,0.417,21,35,0.6,12,50,27,7,6,15,24,0
BOS,50,02-02-2016,Away,NYK,W,97,89,40,90,0.444,3,19,0.158,14,17,0.824,12,45,20,9,2,10,24,31,82,0.378,6,20,0.3,21,28,0.75,16,50,13,3,4,16,16,1
BOS,51,03-02-2016,Home,DET,W,102,95,42,96,0.438,7,21,0.333,11,13,0.846,6,49,28,8,7,10,24,32,85,0.376,11,34,0.324,20,28,0.714,9,48,18,3,5,16,18,1
BOS,52,05-02-2016,Away,CLE,W,104,103,38,88,0.432,7,20,0.35,21,25,0.84,11,49,21,6,5,15,27,37,87,0.425,8,30,0.267,21,35,0.6,15,47,21,8,6,14,25,1
BOS,53,07-02-2016,Home,SAC,W,128,119,51,91,0.56,13,24,0.542,13,15,0.867,12,49,34,9,5,24,19,47,95,0.495,10,26,0.385,15,19,0.789,7,32,32,15,5,14,18,1
BOS,54,09-02-2016,Away,MIL,L,111,112,39,84,0.464,10,29,0.345,23,24,0.958,13,44,28,11,2,18,23,45,88,0.511,7,19,0.368,15,23,0.652,11,38,25,5,6,14,20,0
BOS,55,10-02-2016,Home,LAC,W,139,134,47,95,0.495,13,33,0.394,32,37,0.865,8,43,34,5,2,10,33,44,85,0.518,12,30,0.4,34,50,0.68,9,44,25,7,9,14,29,1
BOS,56,19-02-2016,Away,UTA,L,93,111,30,81,0.37,7,25,0.28,26,36,0.722,8,34,18,8,3,7,31,37,68,0.544,10,23,0.435,27,44,0.614,8,51,22,4,8,15,26,0
BOS,57,21-02-2016,Away,DEN,W,121,101,47,97,0.485,10,32,0.313,17,20,0.85,15,48,32,11,2,17,25,34,73,0.466,6,21,0.286,27,34,0.794,6,36,19,11,5,24,26,1
BOS,58,22-02-2016,Away,MIN,L,122,124,49,101,0.485,10,28,0.357,14,17,0.824,10,38,33,13,2,11,27,43,83,0.518,8,15,0.533,30,40,0.75,15,51,24,5,6,17,17,0
BOS,59,25-02-2016,Home,MIL,W,112,107,41,84,0.488,5,23,0.217,25,33,0.758,9,42,21,9,3,16,21,42,87,0.483,4,15,0.267,19,25,0.76,7,35,26,9,7,14,27,1
BOS,60,27-02-2016,Home,MIA,W,101,89,39,96,0.406,5,16,0.313,18,22,0.818,12,48,26,12,6,11,19,36,87,0.414,1,13,0.077,16,23,0.696,14,54,19,7,12,18,19,1
BOS,61,29-02-2016,Home,UTA,W,100,95,37,84,0.44,6,18,0.333,20,29,0.69,11,47,27,6,13,9,18,38,101,0.376,7,24,0.292,12,17,0.706,15,52,23,6,4,9,21,1
BOS,62,02-03-2016,Home,POR,W,116,93,43,107,0.402,7,26,0.269,23,24,0.958,19,57,20,9,8,5,16,34,84,0.405,11,29,0.379,14,20,0.7,12,48,15,4,7,14,21,1
BOS,63,04-03-2016,Home,NYK,W,105,104,41,90,0.456,4,20,0.2,19,25,0.76,13,51,20,8,2,8,14,42,92,0.457,9,23,0.391,11,14,0.786,10,45,22,4,3,10,18,1
BOS,64,05-03-2016,Away,CLE,L,103,120,37,80,0.463,10,23,0.435,19,27,0.704,10,37,17,8,1,14,22,42,82,0.512,10,30,0.333,26,34,0.765,15,47,27,8,4,15,21,0
BOS,65,09-03-2016,Home,MEM,W,116,96,41,87,0.471,15,32,0.469,19,24,0.792,7,38,26,9,7,13,27,32,84,0.381,7,26,0.269,25,31,0.806,16,48,20,8,7,19,22,1
BOS,66,11-03-2016,Home,HOU,L,98,102,34,91,0.374,8,31,0.258,22,28,0.786,14,45,24,14,3,14,17,40,88,0.455,5,26,0.192,17,25,0.68,15,50,19,8,3,17,21,0
BOS,67,15-03-2016,Away,IND,L,98,103,36,94,0.383,8,31,0.258,18,22,0.818,17,50,23,6,3,13,21,39,84,0.464,5,12,0.417,20,28,0.714,11,45,18,9,7,13,18,0
BOS,68,16-03-2016,Home,OKC,L,109,130,40,93,0.43,5,19,0.263,24,27,0.889,16,42,17,4,4,11,22,47,96,0.49,12,29,0.414,24,30,0.8,16,53,23,7,5,10,24,0
BOS,69,18-03-2016,Away,TOR,L,91,105,36,82,0.439,9,21,0.429,10,12,0.833,7,37,18,8,3,15,18,37,77,0.481,13,28,0.464,18,25,0.72,7,40,18,10,8,12,19,0
BOS,70,20-03-2016,Away,PHI,W,120,105,46,94,0.489,10,25,0.4,18,21,0.857,14,53,28,8,3,13,24,39,92,0.424,8,21,0.381,19,27,0.704,12,40,28,5,7,11,19,1
BOS,71,21-03-2016,Home,ORL,W,107,96,40,85,0.471,7,22,0.318,20,24,0.833,9,46,22,8,6,14,16,39,93,0.419,5,19,0.263,13,19,0.684,14,45,15,9,7,11,20,1
BOS,72,23-03-2016,Home,TOR,W,91,79,35,80,0.438,8,20,0.4,13,21,0.619,7,48,24,5,5,8,18,31,89,0.348,6,22,0.273,11,20,0.55,15,52,13,3,7,11,15,1
BOS,73,26-03-2016,Away,PHO,W,102,99,35,84,0.417,8,29,0.276,24,27,0.889,17,49,14,7,3,19,23,37,85,0.435,7,31,0.226,18,21,0.857,12,44,19,7,3,20,24,1
BOS,74,28-03-2016,Away,LAC,L,90,114,31,89,0.348,7,19,0.368,21,27,0.778,18,49,14,7,4,16,17,44,84,0.524,11,25,0.44,15,18,0.833,9,45,29,13,5,14,23,0
BOS,75,31-03-2016,Away,POR,L,109,116,37,88,0.42,9,24,0.375,26,34,0.765,16,48,20,12,6,15,25,41,90,0.456,14,34,0.412,20,27,0.741,15,50,26,9,10,15,20,0
BOS,76,01-04-2016,Away,GSW,W,109,106,41,87,0.471,8,23,0.348,19,30,0.633,11,44,28,10,1,14,14,38,83,0.458,20,43,0.465,10,13,0.769,8,41,25,12,7,22,24,1
BOS,77,03-04-2016,Away,LAL,W,107,100,41,91,0.451,8,30,0.267,17,22,0.773,9,50,30,8,1,12,25,37,90,0.411,6,21,0.286,20,29,0.69,11,47,22,6,4,11,17,1
BOS,78,06-04-2016,Home,NOP,W,104,97,36,87,0.414,10,34,0.294,22,27,0.815,8,41,24,10,7,9,20,34,78,0.436,9,24,0.375,20,23,0.87,8,49,21,5,2,22,28,1
BOS,79,08-04-2016,Home,MIL,W,124,109,44,78,0.564,6,14,0.429,30,38,0.789,4,34,35,6,9,14,23,41,84,0.488,7,17,0.412,20,29,0.69,7,38,30,10,5,19,27,1
BOS,80,09-04-2016,Away,ATL,L,107,118,40,90,0.444,11,28,0.393,16,24,0.667,10,40,26,10,6,15,21,46,88,0.523,17,33,0.515,9,11,0.818,5,44,31,10,10,17,22,0
BOS,81,11-04-2016,Home,CHO,L,100,114,34,89,0.382,8,24,0.333,24,29,0.828,13,46,17,6,1,12,17,41,81,0.506,14,32,0.438,18,22,0.818,7,44,23,10,7,14,20,0
BOS,82,13-04-2016,Home,MIA,W,98,88,37,86,0.43,5,14,0.357,19,22,0.864,10,39,20,7,3,7,20,38,88,0.432,2,19,0.105,10,12,0.833,14,44,14,5,10,8,21,1
BRK,1,28-10-2015,Home,CHI,L,100,115,39,93,0.419,0,9,0,22,28,0.786,16,45,19,11,5,13,18,42,78,0.538,14,28,0.5,17,20,0.85,5,39,20,9,3,19,24,0
BRK,2,30-10-2015,Away,SAS,L,75,102,31,77,0.403,5,16,0.313,8,15,0.533,2,32,17,6,6,15,17,40,86,0.465,9,22,0.409,13,13,1,12,56,23,7,4,18,16,0
BRK,3,31-10-2015,Away,MEM,L,91,101,38,79,0.481,3,13,0.231,12,18,0.667,8,43,21,3,3,12,22,34,80,0.425,9,23,0.391,24,28,0.857,11,42,26,6,2,9,19,0
BRK,4,02-11-2015,Home,MIL,L,96,103,36,79,0.456,6,19,0.316,18,22,0.818,10,35,21,3,4,18,23,38,73,0.521,9,23,0.391,18,26,0.692,8,36,24,6,7,14,23,0
BRK,5,04-11-2015,Away,ATL,L,87,101,36,83,0.434,5,21,0.238,10,13,0.769,14,43,24,9,4,19,19,37,76,0.487,8,22,0.364,19,24,0.792,6,34,27,15,10,13,17,0
BRK,6,06-11-2015,Home,LAL,L,98,104,40,93,0.43,3,19,0.158,15,20,0.75,14,46,21,6,6,15,29,33,78,0.423,7,23,0.304,31,40,0.775,5,40,14,9,6,15,22,0
BRK,7,07-11-2015,Away,MIL,L,86,94,34,82,0.415,3,9,0.333,15,19,0.789,17,52,18,11,3,18,18,37,82,0.451,8,20,0.4,12,16,0.75,10,41,27,9,6,15,16,0
BRK,8,11-11-2015,Away,HOU,W,106,98,42,98,0.429,8,17,0.471,14,17,0.824,20,60,25,5,11,11,13,42,98,0.429,8,34,0.235,6,12,0.5,13,45,25,9,9,7,14,1
BRK,9,13-11-2015,Away,SAC,L,109,111,42,89,0.472,8,21,0.381,17,21,0.81,9,44,24,7,4,15,24,40,94,0.426,11,27,0.407,20,26,0.769,15,50,25,11,3,14,16,0
BRK,10,14-11-2015,Away,GSW,L,99,107,41,98,0.418,2,18,0.111,15,16,0.938,11,50,22,12,4,12,13,43,97,0.443,12,34,0.353,9,10,0.9,11,50,31,9,10,14,19,0
BRK,11,17-11-2015,Home,ATL,W,90,88,37,84,0.44,9,20,0.45,7,13,0.538,9,44,22,14,3,11,14,33,76,0.434,12,29,0.414,10,14,0.714,8,44,22,7,7,20,17,1
BRK,12,18-11-2015,Away,CHO,L,111,116,44,91,0.484,5,15,0.333,18,22,0.818,5,37,25,5,4,9,23,39,80,0.488,11,25,0.44,27,36,0.75,9,49,27,5,8,15,16,0
BRK,13,20-11-2015,Away,BOS,L,95,120,35,89,0.393,8,19,0.421,17,24,0.708,14,44,17,10,0,19,13,51,87,0.586,10,29,0.345,8,10,0.8,7,41,39,10,4,16,19,0
BRK,14,22-11-2015,Home,BOS,W,111,101,40,79,0.506,5,15,0.333,26,33,0.788,14,49,18,11,4,14,20,35,82,0.427,14,37,0.378,17,21,0.81,10,35,19,9,2,17,28,1
BRK,15,25-11-2015,Away,OKC,L,99,110,43,94,0.457,3,13,0.231,10,12,0.833,11,45,20,10,3,17,19,41,78,0.526,10,24,0.417,18,21,0.857,4,42,26,11,7,19,11,0
BRK,16,28-11-2015,Away,CLE,L,88,90,33,81,0.407,4,17,0.235,18,24,0.75,8,46,21,9,4,16,18,35,87,0.402,9,27,0.333,11,17,0.647,12,49,20,9,11,19,19,0
BRK,17,29-11-2015,Home,DET,W,87,83,35,81,0.432,4,12,0.333,13,16,0.813,7,51,15,8,11,19,16,34,101,0.337,6,24,0.25,9,21,0.429,19,51,19,11,1,14,15,1
BRK,18,01-12-2015,Home,PHO,W,94,91,41,84,0.488,4,13,0.308,8,12,0.667,6,42,23,10,4,15,19,33,75,0.44,10,28,0.357,15,22,0.682,4,39,20,9,3,16,13,1
BRK,19,04-12-2015,Away,NYK,L,91,108,39,91,0.429,3,11,0.273,10,15,0.667,13,49,15,9,4,13,13,39,87,0.448,12,27,0.444,18,21,0.857,8,44,25,8,6,13,14,0
BRK,20,06-12-2015,Home,GSW,L,98,114,39,89,0.438,5,17,0.294,15,23,0.652,11,46,21,8,2,13,18,44,86,0.512,14,33,0.424,12,23,0.522,10,46,25,9,9,12,18,0
BRK,21,08-12-2015,Home,HOU,W,110,105,45,81,0.556,7,18,0.389,13,16,0.813,12,42,27,14,7,24,17,39,82,0.476,15,35,0.429,12,17,0.706,10,36,26,20,3,23,15,1
BRK,22,10-12-2015,Home,PHI,W,100,91,37,74,0.5,6,14,0.429,20,27,0.741,9,43,22,5,1,19,20,34,87,0.391,4,31,0.129,19,22,0.864,13,38,17,14,6,10,22,1
BRK,23,12-12-2015,Home,LAC,L,100,105,35,79,0.443,5,19,0.263,25,30,0.833,12,46,17,5,2,16,22,43,86,0.5,8,24,0.333,11,18,0.611,7,40,28,12,0,12,21,0
BRK,24,14-12-2015,Home,ORL,L,82,105,31,80,0.388,7,19,0.368,13,16,0.813,9,39,23,5,0,17,19,41,76,0.539,9,21,0.429,14,20,0.7,7,43,24,12,3,16,18,0
BRK,25,16-12-2015,Home,MIA,L,98,104,42,89,0.472,4,16,0.25,10,14,0.714,10,35,24,6,3,6,18,40,75,0.533,7,21,0.333,17,24,0.708,8,45,16,4,6,12,13,0
BRK,26,18-12-2015,Away,IND,L,97,104,36,86,0.419,8,16,0.5,17,17,1,9,42,18,7,6,12,21,37,89,0.416,7,28,0.25,23,26,0.885,14,52,17,4,4,11,15,0
BRK,27,20-12-2015,Home,MIN,L,85,100,32,78,0.41,5,21,0.238,16,20,0.8,6,39,26,7,2,14,20,38,80,0.475,3,12,0.25,21,24,0.875,7,46,29,12,5,13,21,0
BRK,28,21-12-2015,Away,CHI,W,105,102,43,94,0.457,7,20,0.35,12,14,0.857,15,51,26,9,4,14,13,43,95,0.453,9,26,0.346,7,13,0.538,15,45,32,8,8,13,15,1
BRK,29,23-12-2015,Home,DAL,L,118,119,51,101,0.505,10,19,0.526,6,14,0.429,15,43,32,9,4,11,17,45,82,0.549,16,34,0.471,13,15,0.867,5,34,27,3,4,17,18,0
BRK,30,26-12-2015,Home,WAS,L,96,111,43,89,0.483,5,17,0.294,5,16,0.313,16,50,24,8,5,19,22,42,84,0.5,12,27,0.444,15,22,0.682,7,39,32,10,5,11,20,0
BRK,31,28-12-2015,Away,MIA,W,111,105,36,82,0.439,12,23,0.522,27,36,0.75,16,50,20,8,3,13,24,36,78,0.462,10,24,0.417,23,30,0.767,11,42,20,9,8,14,23,1
BRK,32,30-12-2015,Away,ORL,L,93,100,35,83,0.422,3,20,0.15,20,22,0.909,11,37,23,12,6,12,18,36,82,0.439,9,26,0.346,19,21,0.905,17,50,21,6,4,16,18,0
BRK,33,02-01-2016,Away,BOS,W,100,97,38,93,0.409,3,18,0.167,21,22,0.955,14,50,23,5,2,14,21,34,88,0.386,7,32,0.219,22,28,0.786,16,51,17,8,4,14,24,1
BRK,34,04-01-2016,Home,BOS,L,94,103,32,85,0.376,6,28,0.214,24,27,0.889,16,53,16,4,6,14,18,41,92,0.446,6,21,0.286,15,19,0.789,12,48,22,10,5,7,21,0
BRK,35,06-01-2016,Home,TOR,L,74,91,31,78,0.397,5,16,0.313,7,12,0.583,6,39,18,8,4,18,18,35,80,0.438,4,22,0.182,17,18,0.944,12,49,16,12,7,17,15,0
BRK,36,08-01-2016,Home,ORL,L,77,83,29,73,0.397,7,22,0.318,12,20,0.6,10,41,17,4,2,15,14,33,83,0.398,13,28,0.464,4,6,0.667,13,49,25,7,4,14,22,0
BRK,37,09-01-2016,Away,DET,L,89,103,38,82,0.463,5,9,0.556,8,10,0.8,5,38,24,5,3,14,17,43,92,0.467,8,27,0.296,9,14,0.643,11,47,23,10,5,9,12,0
BRK,38,11-01-2016,Home,SAS,L,79,106,33,73,0.452,2,12,0.167,11,13,0.846,5,30,15,5,3,15,18,44,82,0.537,4,13,0.308,14,19,0.737,10,40,27,8,4,12,15,0
BRK,39,13-01-2016,Home,NYK,W,110,104,45,86,0.523,9,17,0.529,11,14,0.786,8,45,24,8,3,15,15,41,91,0.451,7,22,0.318,15,23,0.652,15,47,19,10,3,13,13,1
BRK,40,15-01-2016,Home,POR,L,104,116,38,85,0.447,8,19,0.421,20,28,0.714,16,46,22,6,5,12,10,47,93,0.505,15,35,0.429,7,11,0.636,12,42,26,7,5,9,18,0
BRK,41,16-01-2016,Away,ATL,L,86,114,34,78,0.436,6,20,0.3,12,19,0.632,7,36,22,5,3,17,17,44,79,0.557,8,29,0.276,18,24,0.75,5,40,34,14,5,10,20,0
BRK,42,18-01-2016,Away,TOR,L,100,112,39,76,0.513,5,14,0.357,17,19,0.895,8,40,24,4,4,14,18,43,85,0.506,13,24,0.542,13,18,0.722,8,36,24,8,4,7,17,0
BRK,43,20-01-2016,Home,CLE,L,78,91,35,84,0.417,4,19,0.211,4,8,0.5,9,39,20,4,4,12,16,36,77,0.468,5,17,0.294,14,20,0.7,6,45,15,6,3,13,13,0
BRK,44,22-01-2016,Home,UTA,L,86,108,33,75,0.44,6,16,0.375,14,18,0.778,6,24,24,5,2,11,15,43,75,0.573,9,16,0.563,13,15,0.867,9,40,28,5,4,14,20,0
BRK,45,24-01-2016,Home,OKC,W,116,106,45,94,0.479,8,17,0.471,18,25,0.72,18,49,24,10,7,11,17,43,93,0.462,8,26,0.308,12,19,0.632,14,46,20,7,5,14,19,1
BRK,46,26-01-2016,Home,MIA,L,98,102,36,71,0.507,9,18,0.5,17,23,0.739,3,32,24,5,2,16,15,45,83,0.542,3,9,0.333,9,10,0.9,5,37,27,10,4,12,20,0
BRK,47,29-01-2016,Away,DAL,L,79,91,28,78,0.359,4,20,0.2,19,23,0.826,10,44,13,10,2,10,14,37,80,0.463,8,21,0.381,9,15,0.6,10,49,22,6,5,12,17,0
BRK,48,30-01-2016,Away,NOP,L,103,105,40,84,0.476,9,20,0.45,14,23,0.609,10,44,23,6,5,10,13,43,93,0.462,11,27,0.407,8,10,0.8,14,48,24,6,6,9,17,0
BRK,49,01-02-2016,Home,DET,L,100,105,40,82,0.488,7,16,0.438,13,15,0.867,7,39,28,5,4,11,15,42,98,0.429,10,30,0.333,11,16,0.688,19,49,18,5,4,9,15,0
BRK,50,03-02-2016,Home,IND,L,100,114,36,81,0.444,7,23,0.304,21,31,0.677,9,40,25,5,2,16,20,44,88,0.5,12,24,0.5,14,17,0.824,10,44,23,11,5,15,20,0
BRK,51,05-02-2016,Home,SAC,W,128,119,48,86,0.558,18,28,0.643,14,15,0.933,11,46,29,5,4,21,20,45,89,0.506,8,26,0.308,21,22,0.955,5,31,30,15,3,11,19,1
BRK,52,06-02-2016,Away,PHI,L,98,103,35,76,0.461,5,15,0.333,23,26,0.885,9,36,19,5,5,19,17,38,81,0.469,10,29,0.345,17,22,0.773,13,42,17,12,8,14,21,0
BRK,53,08-02-2016,Home,DEN,W,105,104,42,81,0.519,9,19,0.474,12,15,0.8,8,39,23,6,6,15,11,42,90,0.467,9,25,0.36,11,13,0.846,12,42,24,10,2,12,16,1
BRK,54,10-02-2016,Home,MEM,L,90,109,33,71,0.465,11,22,0.5,13,19,0.684,8,35,25,4,2,20,12,45,86,0.523,9,20,0.45,10,12,0.833,10,35,26,15,2,10,18,0
BRK,55,19-02-2016,Home,NYK,W,109,98,42,86,0.488,8,17,0.471,17,20,0.85,7,42,26,14,6,7,17,36,82,0.439,10,26,0.385,16,18,0.889,8,44,20,6,6,16,17,1
BRK,56,21-02-2016,Home,CHO,L,96,104,35,81,0.432,5,22,0.227,21,24,0.875,9,42,23,8,4,14,15,40,79,0.506,10,27,0.37,14,15,0.933,6,41,23,7,1,15,21,0
BRK,57,23-02-2016,Away,POR,L,104,112,43,90,0.478,3,12,0.25,15,19,0.789,12,47,18,10,2,13,20,40,80,0.5,10,23,0.435,22,25,0.88,7,40,24,6,6,15,18,0
BRK,58,25-02-2016,Away,PHO,W,116,106,37,75,0.493,8,18,0.444,34,42,0.81,9,42,21,12,8,17,22,42,98,0.429,9,27,0.333,13,23,0.565,21,50,16,10,4,20,29,1
BRK,59,27-02-2016,Away,UTA,W,98,96,40,84,0.476,7,15,0.467,11,17,0.647,8,45,23,12,2,19,21,37,89,0.416,5,20,0.25,17,25,0.68,16,48,14,11,9,21,19,1
BRK,60,29-02-2016,Away,LAC,L,95,105,32,77,0.416,8,19,0.421,23,33,0.697,11,44,25,10,3,13,19,41,83,0.494,9,23,0.391,14,16,0.875,8,47,22,8,4,11,22,0
BRK,61,01-03-2016,Away,LAL,L,101,107,39,89,0.438,5,18,0.278,18,27,0.667,11,44,28,8,4,7,19,41,83,0.494,11,26,0.423,14,21,0.667,8,46,22,5,4,13,22,0
BRK,62,04-03-2016,Away,DEN,W,121,120,46,91,0.505,13,22,0.591,16,21,0.762,8,34,32,5,4,13,21,46,96,0.479,6,26,0.231,22,25,0.88,17,50,28,8,6,15,20,1
BRK,63,05-03-2016,Away,MIN,L,118,132,45,92,0.489,9,26,0.346,19,26,0.731,17,37,19,7,4,15,21,52,76,0.684,10,18,0.556,18,22,0.818,4,30,36,8,8,12,26,0
BRK,64,08-03-2016,Away,TOR,L,99,104,42,82,0.512,6,12,0.5,9,9,1,6,29,23,7,8,15,22,37,78,0.474,10,23,0.435,20,25,0.8,12,40,24,9,7,16,15,0
BRK,65,11-03-2016,Away,PHI,L,89,95,33,87,0.379,5,17,0.294,18,22,0.818,11,41,22,8,4,12,14,38,84,0.452,9,28,0.321,10,15,0.667,11,49,25,5,6,16,20,0
BRK,66,13-03-2016,Home,MIL,L,100,109,39,70,0.557,12,27,0.444,10,13,0.769,3,31,25,3,6,20,18,45,89,0.506,6,14,0.429,13,21,0.619,15,41,27,13,3,9,12,0
BRK,67,15-03-2016,Home,PHI,W,131,114,47,90,0.522,10,24,0.417,27,31,0.871,14,52,23,12,3,12,20,41,88,0.466,11,30,0.367,21,26,0.808,9,34,26,6,4,17,21,1
BRK,68,17-03-2016,Away,CHI,L,102,118,40,86,0.465,6,21,0.286,16,20,0.8,12,39,22,7,3,9,18,46,94,0.489,11,24,0.458,15,15,1,16,50,26,6,8,9,16,0
BRK,69,19-03-2016,Away,DET,L,103,115,42,80,0.525,5,14,0.357,14,21,0.667,6,40,24,3,5,9,22,46,94,0.489,10,24,0.417,13,21,0.619,15,45,30,5,4,6,17,0
BRK,70,22-03-2016,Home,CHO,L,100,105,34,74,0.459,8,18,0.444,24,27,0.889,6,44,21,4,2,16,24,39,82,0.476,10,28,0.357,17,21,0.81,3,36,21,7,5,8,21,0
BRK,71,24-03-2016,Home,CLE,W,104,95,41,89,0.461,8,22,0.364,14,19,0.737,10,46,28,10,5,9,16,39,89,0.438,10,38,0.263,7,9,0.778,11,45,22,3,2,14,20,1
BRK,72,26-03-2016,Home,IND,W,120,110,42,77,0.545,5,11,0.455,31,36,0.861,7,40,24,13,1,20,23,37,77,0.481,11,24,0.458,25,30,0.833,6,31,24,15,4,19,26,1
BRK,73,28-03-2016,Away,MIA,L,99,110,41,77,0.532,3,11,0.273,14,18,0.778,10,36,20,8,2,20,10,48,84,0.571,5,16,0.313,9,12,0.75,7,32,25,11,4,12,14,0
BRK,74,29-03-2016,Away,ORL,L,105,139,37,79,0.468,5,14,0.357,26,39,0.667,14,39,19,7,5,18,18,56,91,0.615,14,27,0.519,13,19,0.684,5,35,40,11,5,10,29,0
BRK,75,31-03-2016,Away,CLE,L,87,107,35,94,0.372,4,21,0.19,13,21,0.619,13,55,26,12,4,17,19,38,87,0.437,12,38,0.316,19,24,0.792,9,50,29,10,7,17,17,0
BRK,76,01-04-2016,Away,NYK,L,91,105,36,101,0.356,4,24,0.167,15,20,0.75,20,52,20,11,2,11,11,42,84,0.5,14,23,0.609,7,7,1,7,46,24,4,8,17,12,0
BRK,77,03-04-2016,Home,NOP,L,87,106,33,85,0.388,8,23,0.348,13,21,0.619,21,50,20,5,3,20,23,42,76,0.553,8,22,0.364,14,23,0.609,5,32,31,11,7,12,21,0
